N,P,K,temperature,humidity,ph,rainfall,target
0.085714286,0.021428571,0.025,0.21011668,0.900411908,0.698423065,0.313338815,16
0.242857143,0.035714286,0.045,0.723885966,0.907566446,0.500883209,0.347013531,16
0.042857143,0.057142857,0.02,0.737121916,0.890108028,0.665901659,0.35249267,16
0.192857143,0.178571429,0,0.685564858,0.889928007,0.645724304,0.334535999,16
0.092857143,0.021428571,0.035,0.468791298,0.913273647,0.560025347,0.33806661,16
0.042857143,0.014285714,0.01,0.541064469,0.935738909,0.574519357,0.336944978,16
0.285714286,0.085714286,0.05,0.359406726,0.894631648,0.679017247,0.312108141,16
0.221428571,0.15,0.02,0.082447249,0.921544723,0.631601814,0.298148642,16
0.435714286,0.45,0.225,0.757219254,0.901023731,0.511402805,0.800661613,17
0.414285714,0.292857143,0.2,0.963231971,0.892776668,0.477659015,0.245213183,17
0.321428571,0.3,0.25,0.849171947,0.896881981,0.504903538,0.355863228,17
0.278571429,0.428571429,0.24,0.760614427,0.908231009,0.475245715,0.773856587,17
0.221428571,0.45,0.2,0.978414794,0.884444384,0.533962728,0.632406265,17
0.5,0.45,0.2,0.717633898,0.916858895,0.542253552,0.658142239,17
0.485714286,0.407142857,0.225,0.699484529,0.915805253,0.540087897,0.637031519,17
0.242857143,0.428571429,0.21,0.420656282,0.926841362,0.517704669,0.616366077,17
0.271428571,0.45,0.245,0.588566359,0.893097859,0.502993392,0.653302527,17
0.492857143,0.421428571,0.21,0.900616424,0.936141368,0.542540798,0.598044378,17
0.414285714,0.328571429,0.21,0.955788771,0.903440834,0.505839368,0.636581159,17
0.421428571,0.3,0.24,0.689745101,0.900611207,0.520332011,0.097217141,17
0.314285714,0.421428571,0.245,0.602062491,0.899661615,0.50355002,0.763406585,17
0.4,0.371428571,0.215,0.652412666,0.919119461,0.466751241,0.155959834,17
0.492857143,0.392857143,0.245,0.789014327,0.919269455,0.54198934,0.434571313,17
0.4,0.378571429,0.22,0.812227348,0.937307308,0.49568205,0.547038505,17
0.35,0.357142857,0.24,0.849823569,0.925989248,0.47264658,0.206591122,17
0.271428571,0.328571429,0.235,0.683961421,0.892765424,0.532328375,0.210669408,17
0.385714286,0.428571429,0.21,0.548122928,0.90170839,0.500297707,0.465960209,17
0.407142857,0.371428571,0.23,0.866353404,0.900917643,0.542348143,0.307789616,17
0.278571429,0.335714286,0.24,0.679682144,0.937907179,0.497555786,0.110865246,17
0.414285714,0.442857143,0.2,0.857914178,0.903682244,0.497278996,0.152371757,17
0.435714286,0.421428571,0.235,0.989284199,0.916618039,0.487742043,0.324596137,17
0.242857143,0.407142857,0.25,0.538304511,0.892018237,0.479071818,0.78423033,17
0.221428571,0.307142857,0.2,0.917168152,0.917498302,0.475617646,0.404460414,17
0.335714286,0.292857143,0.235,0.412307343,0.899924451,0.466155428,0.668903979,17
0.228571429,0.45,0.235,0.684508565,0.914087843,0.512503198,0.821444138,17
0.257142857,0.385714286,0.205,0.730652829,0.925679396,0.500188018,0.384552371,17
0.435714286,0.328571429,0.23,0.874461533,0.932108243,0.477412709,0.361919868,17
0.5,0.35,0.205,0.886828606,0.896648698,0.531012502,0.368428315,17
0.314285714,0.364285714,0.22,0.872536827,0.898208205,0.468875365,0.158924969,17
0.242857143,0.45,0.23,0.531471174,0.932290609,0.494893982,0.072356196,17
0.357142857,0.385714286,0.21,0.916627795,0.907970869,0.504362789,0.681362878,17
0.278571429,0.464285714,0.235,0.500430749,0.892851325,0.489358222,0.141126742,17
0.242857143,0.4,0.22,0.553920829,0.922299297,0.466215403,0.350671193,17
0.314285714,0.392857143,0.25,0.730413735,0.890039223,0.516398773,0.281406623,17
0.221428571,0.407142857,0.235,0.716512796,0.918641841,0.542162558,0.581340787,17
0.464285714,0.407142857,0.23,0.651560443,0.893752694,0.467607198,0.671323932,17
0.314285714,0.371428571,0.24,0.960673114,0.88955746,0.532937545,0.196392112,17
0.357142857,0.3,0.215,0.4536923,0.890786122,0.49888821,0.711404596,17
0.307142857,0.321428571,0.215,0.558297146,0.899546282,0.486041734,0.571444118,17
0.428571429,0.292857143,0.24,0.449372005,0.91835024,0.506536462,0.586600888,17
0.5,0.45,0.25,0.976200722,0.93763235,0.495533791,0.210522502,17
0.421428571,0.407142857,0.235,1,0.91982389,0.482698603,0.300386721,17
0.428571429,0.378571429,0.23,0.953992436,0.917644318,0.518798502,0.522833235,17
0.3,0.392857143,0.21,0.707121691,0.908375382,0.517866373,0.418957853,17
0.25,0.435714286,0.21,0.656421286,0.902949352,0.536314984,0.102845183,17
0.242857143,0.428571429,0.215,0.935270563,0.8840084,0.491462811,0.643431348,17
0.257142857,0.35,0.205,0.967631024,0.941240904,0.491128666,0.697682485,17
0.278571429,0.421428571,0.235,0.576552498,0.93764735,0.49358887,0.156194928,17
0.264285714,0.335714286,0.21,0.982919107,0.929088349,0.472451733,0.68849445,17
0.235714286,0.3,0.205,0.584718521,0.929849902,0.518587251,0.679712034,17
0.242857143,0.307142857,0.215,0.92444008,0.899569411,0.513273876,0.579547322,17
0.35,0.35,0.225,0.482033832,0.920681652,0.506624934,0.276818457,17
0.285714286,0.428571429,0.22,0.760494332,0.8959392,0.493550541,0.516243085,17
0.485714286,0.335714286,0.22,0.447633266,0.910125518,0.477803758,0.154991552,17
0.357142857,0.292857143,0.235,0.641533026,0.886082946,0.502190262,0.121457143,17
0.464285714,0.414285714,0.225,0.66163188,0.899021989,0.469603127,0.212182476,17
0.285714286,0.314285714,0.21,0.978714178,0.897272432,0.466035951,0.812469889,17
0.3,0.342857143,0.215,0.409999324,0.93395153,0.50599627,0.759133902,17
0.35,0.357142857,0.23,0.460445611,0.929118028,0.493259648,0.413000395,17
0.421428571,0.407142857,0.22,0.990961856,0.922659088,0.534457795,0.339742031,17
0.45,0.378571429,0.21,0.516641598,0.892351104,0.522428404,0.447116548,17
0.5,0.428571429,0.235,0.619643018,0.920030666,0.478789142,0.200258354,17
0.45,0.321428571,0.235,0.568722652,0.921195198,0.504949364,0.343472323,17
0.285714286,0.421428571,0.21,0.679334983,0.924140264,0.526995146,0.185114211,17
0.45,0.378571429,0.225,0.981682825,0.937718767,0.500127976,0.076789938,17
0.321428571,0.378571429,0.22,0.610679197,0.887587713,0.516778437,0.197715752,17
0.471428571,0.457142857,0.21,0.426586089,0.925676211,0.52991727,0.241864381,17
0.385714286,0.442857143,0.235,0.770477434,0.92212835,0.47919018,0.435162025,17
0.492857143,0.442857143,0.235,0.542149595,0.935337651,0.516699648,0.224967135,17
0.478571429,0.45,0.22,0.75875786,0.911354335,0.515839457,0.4657377,17
0.321428571,0.371428571,0.21,0.411562659,0.892752531,0.490130739,0.508275647,17
0.4,0.321428571,0.235,0.696169649,0.909827874,0.507847689,0.244006072,17
0.5,0.321428571,0.24,0.821709204,0.888803414,0.533262358,0.546560826,17
0.314285714,0.3,0.2,0.858154096,0.938806505,0.478153526,0.711089266,17
0.357142857,0.392857143,0.21,0.681539637,0.915624617,0.532346056,0.264355384,17
0.371428571,0.328571429,0.24,0.848114608,0.919764556,0.541348144,0.682820378,17
0.25,0.45,0.2,0.978782114,0.884659915,0.483283621,0.771101959,17
0.485714286,0.457142857,0.235,0.482907777,0.915579368,0.514534517,0.117634801,17
0.228571429,0.357142857,0.235,0.825350714,0.906858201,0.538541996,0.500977357,17
0.228571429,0.357142857,0.23,0.596316261,0.920378645,0.477304275,0.152599294,17
0.342857143,0.407142857,0.21,0.474088164,0.918888777,0.512934536,0.553945045,17
0.278571429,0.457142857,0.24,0.49080209,0.918828897,0.538105912,0.796155401,17
0.35,0.4,0.2,0.687013169,0.936912506,0.506887939,0.791339087,17
0.342857143,0.371428571,0.245,0.579561293,0.885937114,0.484103738,0.382957283,17
0.492857143,0.435714286,0.22,0.894659364,0.885542713,0.47001534,0.25833592,17
0.378571429,0.357142857,0.25,0.702944345,0.898171102,0.498405571,0.769844623,17
0.271428571,0.4,0.235,0.642821904,0.94118716,0.484574429,0.094239742,17
0.407142857,0.421428571,0.25,0.512432807,0.918070222,0.478825217,0.151951874,17
0.364285714,0.371428571,0.25,0.455658299,0.885276316,0.493232987,0.316865144,17
0.4,0.428571429,0.2,0.842931447,0.929913585,0.50487959,0.710905089,17
0.385714286,0.435714286,0.235,0.79604497,0.927828221,0.522958764,0.30253616,17
0.414285714,0.357142857,0.21,0.494352166,0.926615985,0.503509692,0.792082032,17
0.485714286,0.464285714,0.245,0.644886825,0.915758735,0.541414169,0.124186015,17
0.3,0.385714286,0.25,0.897462428,0.934314955,0.540305922,0.463119325,17
0.307142857,0.421428571,0.21,0.854060985,0.901997964,0.516444432,0.294808316,17
0.25,0.442857143,0.22,0.932217941,0.896983189,0.484004754,0.788691916,17
0.4,0.385714286,0.25,0.809468906,0.904488941,0.473869356,0.604661649,17
0.278571429,0.421428571,0.24,0.407081808,0.896081172,0.48117343,0.675858837,17
0.128571429,0.178571429,0.12,0.514696358,0.91692734,0.453361272,0.73425523,4
0.264285714,0.128571429,0.115,0.481703198,0.93388079,0.347618136,0.733286336,4
0.092857143,0.164285714,0.14,0.553932307,0.949444636,0.339363267,0.470147164,4
0.014285714,0.114285714,0.15,0.464943511,0.901489864,0.43371124,0.573430165,4
0.071428571,0.092857143,0.15,0.544401741,0.996078734,0.447445059,0.58014596,4
0.05,0.042857143,0.135,0.586325993,0.943202156,0.316844417,0.591168895,4
0.278571429,0,0.13,0.524412257,0.926717272,0.318367516,0.469694758,4
0.242857143,0.007142857,0.11,0.488426886,0.894367987,0.366386342,0.458696459,4
0.221428571,0.178571429,0.12,0.509619004,0.895061858,0.319431827,0.569789816,4
0.178571429,0.014285714,0.15,0.561247232,0.990744241,0.319261486,0.608803907,4
0.114285714,0.092857143,0.105,0.562723042,0.904709481,0.320918353,0.450262948,4
0.185714286,0.035714286,0.14,0.558031793,0.96447451,0.399040514,0.641684773,4
0.192857143,0.021428571,0.135,0.521690227,0.958935731,0.330170529,0.445921957,4
0.264285714,0.092857143,0.125,0.539739911,0.99261201,0.447897401,0.494724107,4
0.135714286,0.071428571,0.145,0.50131608,0.996222935,0.339194707,0.703104171,4
0,0.1,0.14,0.525309085,0.944660711,0.424504268,0.662871031,4
0.221428571,0.107142857,0.105,0.480346931,0.972373372,0.456961382,0.645170142,4
0.064285714,0.085714286,0.135,0.491361009,0.92328401,0.363521408,0.545512516,4
0.157142857,0.042857143,0.12,0.551168763,0.942074803,0.381160446,0.710598602,4
0.221428571,0.007142857,0.105,0.582583139,0.898830616,0.347822294,0.492287242,4
0.242857143,0.007142857,0.125,0.523880793,0.965233461,0.380009589,0.544447326,4
0.171428571,0.007142857,0.135,0.553447367,0.883760093,0.448236945,0.547047694,4
0.007142857,0.021428571,0.105,0.536242556,0.932430487,0.320070184,0.49025526,4
0.221428571,0.057142857,0.14,0.53982131,0.947573017,0.366227445,0.665837289,4
0.071428571,0.028571429,0.115,0.579253931,0.930337554,0.432046119,0.466460572,4
0.257142857,0.157142857,0.105,0.50957122,0.951091262,0.427620324,0.543975527,4
0.271428571,0.135714286,0.14,0.558492918,0.965261564,0.383976807,0.440918135,4
0.078571429,0.007142857,0.1,0.570045246,0.961161452,0.400727858,0.570335671,4
0.114285714,0.064285714,0.125,0.599246686,0.957106064,0.446308586,0.681282254,4
0.235714286,0.064285714,0.15,0.525769688,0.961290534,0.392351801,0.463562476,4
0.114285714,0.007142857,0.12,0.587135791,0.906376952,0.367559624,0.402149497,4
0.228571429,0.042857143,0.13,0.466086933,0.922217999,0.420067989,0.41182365,4
0.271428571,0.064285714,0.125,0.519337586,0.897568562,0.321288389,0.627597154,4
0.057142857,0.007142857,0.14,0.558177032,0.926108494,0.402857289,0.545123604,4
0.164285714,0.007142857,0.14,0.584067633,0.915409014,0.392053593,0.66373222,4
0.207142857,0.142857143,0.15,0.560457225,0.902748367,0.316954,0.50483209,4
0.171428571,0.064285714,0.14,0.589818007,0.921769493,0.444994812,0.712461782,4
0.228571429,0.05,0.125,0.475375109,0.977924879,0.322703497,0.710867379,4
0.214285714,0.142857143,0.13,0.501782576,0.984118819,0.35771255,0.675076871,4
0.1,0.114285714,0.15,0.593958303,0.905860223,0.406860887,0.625469657,4
0.192857143,0.121428571,0.12,0.574076848,0.908891473,0.388081649,0.449816736,4
0.285714286,0,0.12,0.564099765,0.97418196,0.360202889,0.503606009,4
0.121428571,0.042857143,0.135,0.571436512,0.923182264,0.329062227,0.490585159,4
0.214285714,0.178571429,0.15,0.464365382,0.948793288,0.388344119,0.523077248,4
0.2,0.035714286,0.125,0.60383123,0.896940662,0.435589549,0.619929236,4
0.278571429,0.014285714,0.12,0.537077617,0.937111834,0.444423234,0.467003712,4
0.228571429,0.107142857,0.15,0.507778532,0.981340087,0.324073624,0.446974731,4
0.05,0.071428571,0.135,0.465122906,0.952353084,0.41638251,0.555365382,4
0.207142857,0.085714286,0.12,0.584745498,0.949700073,0.381743653,0.686330693,4
0.242857143,0.071428571,0.145,0.523176037,0.896449194,0.337856303,0.734651599,4
0.1,0.128571429,0.1,0.498133132,0.964823123,0.327723107,0.413895566,4
0.128571429,0.1,0.12,0.538542082,0.912548478,0.42009071,0.512421755,4
0.05,0.114285714,0.15,0.48592626,0.937898604,0.351468246,0.39890186,4
0.171428571,0.157142857,0.145,0.57541061,0.943205145,0.419670636,0.44852725,4
0.278571429,0.171428571,0.12,0.507417606,0.935866956,0.410384371,0.645472661,4
0.207142857,0.021428571,0.115,0.517784654,0.903685908,0.403661054,0.697691476,4
0.071428571,0.135714286,0.11,0.537941411,0.94077471,0.342696938,0.451658507,4
0,0.171428571,0.135,0.551895263,0.981163028,0.367555079,0.544066814,4
0.228571429,0.042857143,0.13,0.593702976,0.913478588,0.459769505,0.398781418,4
0.264285714,0.035714286,0.135,0.57783681,0.943789971,0.413715791,0.727833959,4
0.142857143,0.171428571,0.11,0.46695515,0.911099626,0.395358979,0.494156865,4
0.221428571,0.171428571,0.15,0.526876591,0.909210686,0.409364177,0.435104331,4
0.121428571,0.178571429,0.11,0.579772764,0.892784343,0.371562832,0.665929711,4
0.007142857,0.05,0.125,0.543148406,0.952925139,0.319963178,0.398344524,4
0.042857143,0.057142857,0.12,0.530444152,0.999850497,0.362011385,0.652471156,4
0.107142857,0.164285714,0.135,0.574379895,0.996050215,0.422033707,0.73357731,4
0.192857143,0.135714286,0.12,0.510434795,0.964900451,0.410127454,0.613602034,4
0.021428571,0.128571429,0.125,0.599020547,0.949555076,0.400298516,0.700507784,4
0.057142857,0.15,0.105,0.479828153,0.902711683,0.341775549,0.692139948,4
0.142857143,0.164285714,0.105,0.503707355,0.901042154,0.317688184,0.527524479,4
0.185714286,0.092857143,0.11,0.534677188,0.917473233,0.3625506,0.438053661,4
0.007142857,0.007142857,0.15,0.522155299,0.950276121,0.424069509,0.456107429,4
0.192857143,0.178571429,0.13,0.578475851,0.892186252,0.344207091,0.462112812,4
0.164285714,0.014285714,0.145,0.495837221,0.901338248,0.365033026,0.409258739,4
0,0.15,0.13,0.466144466,0.942136186,0.317740813,0.620417017,4
0.271428571,0.007142857,0.1,0.479886519,0.964373873,0.412343273,0.61465441,4
0.178571429,0.05,0.105,0.566547013,0.949806151,0.45589546,0.411806147,4
0.285714286,0,0.135,0.494821327,0.961757968,0.385114612,0.443049093,4
0,0.1,0.13,0.478976345,0.934701122,0.43033513,0.569495814,4
0.185714286,0.028571429,0.135,0.491347229,0.938835322,0.461206411,0.445289583,4
0.25,0.178571429,0.145,0.558734668,0.946681717,0.410048355,0.582854816,4
0.135714286,0.178571429,0.125,0.595119801,0.899993825,0.361043028,0.735121792,4
0.221428571,0.057142857,0.14,0.598965778,0.944360492,0.441300475,0.460174711,4
0.121428571,0.171428571,0.105,0.496873371,0.921868603,0.399223939,0.629426833,4
0.014285714,0.178571429,0.125,0.492859858,0.939551331,0.439525763,0.680185409,4
0.214285714,0.057142857,0.1,0.525841671,0.900926257,0.452298485,0.519876245,4
0.057142857,0.071428571,0.14,0.578123888,0.978031016,0.3105323,0.695852829,4
0.128571429,0.05,0.15,0.496814921,0.958050544,0.440718416,0.399238316,4
0.057142857,0.164285714,0.125,0.478926748,0.934123085,0.390480215,0.412848775,4
0.285714286,0.121428571,0.12,0.537521978,1,0.34688874,0.554751279,4
0.192857143,0.035714286,0.14,0.544784863,0.970862591,0.460497384,0.480874466,4
0.15,0.107142857,0.13,0.481341456,0.996991903,0.365564786,0.523133491,4
0.021428571,0.028571429,0.15,0.519105851,0.998423313,0.437582049,0.737998731,4
0.157142857,0.078571429,0.11,0.584052269,0.886732401,0.389098132,0.606124081,4
0.192857143,0.021428571,0.125,0.505607396,0.980373041,0.389347155,0.722167702,4
0.157142857,0.021428571,0.14,0.562701754,0.952197248,0.336068298,0.660024654,4
0.2,0.157142857,0.135,0.577200196,0.918566571,0.351437673,0.616352614,4
0.164285714,0.114285714,0.105,0.505862397,0.923808244,0.372724276,0.463485867,4
0.264285714,0,0.145,0.486924506,0.928370333,0.35367973,0.474988863,4
0.135714286,0.15,0.12,0.519536273,0.986249567,0.336964686,0.525815071,4
0.95,0.3,0.095,0.446964,0.757540529,0.579529756,0.253606107,6
0.971428571,0.221428571,0.075,0.409479368,0.823629931,0.53195646,0.18352705,6
0.742857143,0.3,0.065,0.434434407,0.731639298,0.642063424,0.253440601,6
0.95,0.3,0.09,0.460883503,0.715825778,0.51670723,0.249863568,6
0.9,0.235714286,0.09,0.474515043,0.809281572,0.415524649,0.245105815,6
0.9,0.321428571,0.07,0.455350899,0.787153851,0.485817436,0.209714092,6
0.807142857,0.257142857,0.075,0.464164373,0.773199396,0.583503544,0.273450896,6
0.864285714,0.285714286,0.085,0.391214511,0.782148507,0.457057293,0.158143276,6
0.864285714,0.3,0.055,0.424104525,0.758688535,0.6560289,0.187846084,6
0.921428571,0.392857143,0.085,0.452193368,0.75668571,0.379870563,0.185863221,6
0.764285714,0.285714286,0.1,0.4092107,0.808379848,0.578973137,0.185485012,6
0.871428571,0.385714286,0.065,0.421076068,0.809306405,0.422173235,0.214127036,6
1,0.235714286,0.05,0.439647071,0.718877606,0.391377101,0.17856861,6
0.728571429,0.314285714,0.08,0.455310283,0.823413742,0.427441165,0.250003528,6
0.792857143,0.25,0.1,0.449328519,0.818807037,0.417194759,0.254113345,6
0.935714286,0.214285714,0.065,0.449513143,0.793083013,0.552527849,0.157421977,6
0.964285714,0.271428571,0.055,0.420495568,0.787090903,0.500082149,0.239094258,6
0.714285714,0.292857143,0.065,0.440753739,0.720733025,0.455176229,0.175568535,6
0.878571429,0.242857143,0.095,0.464331724,0.745667533,0.61401962,0.236583881,6
0.835714286,0.364285714,0.05,0.49259079,0.732542051,0.600824663,0.247558248,6
0.864285714,0.221428571,0.095,0.425795584,0.786630814,0.598358799,0.284383127,6
0.721428571,0.378571429,0.065,0.483309253,0.783014348,0.48945968,0.209753662,6
0.764285714,0.264285714,0.095,0.379355034,0.820912203,0.410535078,0.236380784,6
0.714285714,0.257142857,0.085,0.390096738,0.82007421,0.593133612,0.263175825,6
0.892857143,0.242857143,0.08,0.465018805,0.792716812,0.692012881,0.268755787,6
0.75,0.392857143,0.09,0.422040625,0.734440017,0.420335551,0.241886331,6
0.728571429,0.292857143,0.07,0.400148116,0.797226232,0.486172388,0.220170361,6
0.935714286,0.314285714,0.085,0.478418782,0.766614293,0.591285599,0.168308049,6
0.992857143,0.214285714,0.05,0.471250786,0.807301422,0.372226246,0.238348066,6
0.771428571,0.221428571,0.07,0.400484768,0.737884736,0.580655999,0.159523472,6
0.842857143,0.285714286,0.09,0.417355677,0.7369473,0.695593081,0.184902648,6
0.764285714,0.328571429,0.085,0.460258729,0.74614916,0.385411066,0.213248214,6
0.892857143,0.392857143,0.06,0.439548542,0.819583866,0.510233122,0.216096464,6
0.807142857,0.228571429,0.075,0.465062037,0.755748345,0.604740931,0.27623467,6
0.935714286,0.335714286,0.055,0.425585176,0.819118442,0.463632824,0.24549598,6
0.821428571,0.307142857,0.055,0.479713331,0.814642242,0.570915932,0.246924632,6
0.807142857,0.235714286,0.1,0.378055821,0.760753052,0.603936111,0.252240935,6
0.792857143,0.257142857,0.065,0.425184697,0.745041632,0.404433749,0.218252405,6
0.792857143,0.342857143,0.07,0.434397827,0.743895683,0.45328629,0.231436994,6
0.871428571,0.307142857,0.055,0.454194128,0.715985585,0.435876521,0.149519331,6
0.771428571,0.292857143,0.06,0.444080509,0.82379246,0.533014332,0.160997681,6
0.942857143,0.257142857,0.085,0.443783505,0.778855651,0.669655804,0.252221911,6
0.735714286,0.264285714,0.06,0.44387685,0.820742976,0.470082467,0.218602503,6
0.95,0.321428571,0.1,0.484826794,0.780863587,0.632113277,0.286402264,6
0.907142857,0.228571429,0.065,0.460575196,0.723748104,0.549942016,0.257630234,6
0.785714286,0.242857143,0.1,0.395423766,0.735905006,0.576026159,0.197323987,6
0.935714286,0.235714286,0.07,0.431636837,0.716549331,0.514683586,0.252357612,6
0.771428571,0.235714286,0.095,0.418497167,0.72535636,0.612326209,0.210565729,6
0.871428571,0.25,0.06,0.463093747,0.782264763,0.520937846,0.214941398,6
0.792857143,0.321428571,0.05,0.468941514,0.770444736,0.681114722,0.231410774,6
1,0.25,0.06,0.398911605,0.732794327,0.388989398,0.206002273,6
0.714285714,0.25,0.075,0.390985828,0.723237686,0.610744127,0.239407202,6
0.878571429,0.321428571,0.055,0.408137849,0.714857326,0.465496464,0.181230048,6
0.764285714,0.221428571,0.08,0.472508252,0.716352607,0.41996409,0.152436322,6
0.842857143,0.321428571,0.07,0.40546455,0.794169976,0.444153904,0.16623789,6
0.735714286,0.328571429,0.075,0.401048191,0.815276681,0.550803844,0.256612122,6
0.95,0.371428571,0.07,0.422288354,0.72003303,0.69082819,0.229618696,6
0.921428571,0.3,0.075,0.447246191,0.776276483,0.431884197,0.281636896,6
0.828571429,0.335714286,0.07,0.405083665,0.712913339,0.405853222,0.16838208,6
0.814285714,0.25,0.09,0.479517177,0.780163958,0.505296228,0.270218441,6
0.935714286,0.392857143,0.06,0.473304115,0.787840609,0.609655161,0.22724742,6
0.764285714,0.271428571,0.065,0.390276303,0.784808184,0.503916259,0.162865737,6
0.878571429,0.278571429,0.08,0.486653042,0.708640165,0.643257631,0.255738513,6
0.8,0.314285714,0.1,0.483902683,0.742479262,0.46115507,0.165199175,6
0.85,0.278571429,0.05,0.382218984,0.800264175,0.557861783,0.145294474,6
0.928571429,0.385714286,0.07,0.466203647,0.796097589,0.468972437,0.263335593,6
0.907142857,0.342857143,0.095,0.384202723,0.722325111,0.407939232,0.18032878,6
0.957142857,0.335714286,0.065,0.434396473,0.727145708,0.698241197,0.200897683,6
0.778571429,0.221428571,0.065,0.475609869,0.726453022,0.625154541,0.151976986,6
0.714285714,0.307142857,0.06,0.429122397,0.802352667,0.672301398,0.165455297,6
0.942857143,0.335714286,0.07,0.440127072,0.728914531,0.455954144,0.149937724,6
0.728571429,0.228571429,0.1,0.473144788,0.742611789,0.373725056,0.189035283,6
0.792857143,0.242857143,0.085,0.39535187,0.770997516,0.409041099,0.245600754,6
0.835714286,0.328571429,0.05,0.405393699,0.751920602,0.394972102,0.285764049,6
0.971428571,0.221428571,0.095,0.399393618,0.771710037,0.636524394,0.250987201,6
0.957142857,0.364285714,0.065,0.429921075,0.812620962,0.495544026,0.18236941,6
0.8,0.35,0.05,0.477380198,0.785176937,0.415334282,0.203609813,6
0.75,0.364285714,0.05,0.491885559,0.789990346,0.58590445,0.193751197,6
1,0.285714286,0.05,0.4793469,0.767448013,0.357103325,0.284478646,6
0.9,0.292857143,0.1,0.448002314,0.78671208,0.505837394,0.145806929,6
0.757142857,0.314285714,0.095,0.40784155,0.72572998,0.54097359,0.253050945,6
0.864285714,0.342857143,0.07,0.421448733,0.728714174,0.695474623,0.215202806,6
0.771428571,0.392857143,0.06,0.399783485,0.729081274,0.474959493,0.278624247,6
0.828571429,0.364285714,0.06,0.455866098,0.74041567,0.695816886,0.233657748,6
0.714285714,0.335714286,0.07,0.41991657,0.795458275,0.684066075,0.26330365,6
0.921428571,0.271428571,0.055,0.479907686,0.741830035,0.501895384,0.20971388,6
0.842857143,0.278571429,0.09,0.380458452,0.799905892,0.495609711,0.168325935,6
0.835714286,0.271428571,0.1,0.455178076,0.749546833,0.674163116,0.176398315,6
0.9,0.228571429,0.08,0.48850464,0.815531777,0.483603407,0.204142913,6
0.857142857,0.307142857,0.055,0.391246517,0.713358797,0.614620763,0.185533705,6
0.728571429,0.285714286,0.055,0.425558173,0.738023668,0.589310662,0.19647012,6
0.935714286,0.364285714,0.075,0.37826585,0.788356241,0.662157306,0.258758694,6
0.814285714,0.25,0.06,0.444783664,0.768473824,0.444557285,0.176898353,6
0.721428571,0.228571429,0.065,0.404533963,0.798253421,0.642676299,0.261211366,6
0.757142857,0.292857143,0.075,0.419300393,0.75096789,0.419250044,0.218931939,6
0.807142857,0.235714286,0.075,0.381107156,0.750376607,0.444763158,0.196624122,6
0.728571429,0.342857143,0.08,0.407820363,0.72152832,0.530131721,0.256102036,6
0.785714286,0.242857143,0.065,0.451143772,0.71321455,0.662719002,0.156887773,6
0.764285714,0.378571429,0.05,0.427922049,0.717618354,0.630030865,0.202714775,6
0.857142857,0.392857143,0.05,0.387176894,0.811947566,0.588402147,0.162192884,6
0.635714286,0.3,0.165,0.479170788,0.676480091,0.388435631,0.473060082,8
0.428571429,0.228571429,0.17,0.509769521,0.801219404,0.393250367,0.506686959,8
0.45,0.257142857,0.2,0.472660805,0.847244091,0.562518025,0.633786285,8
0.614285714,0.25,0.17,0.484804075,0.86215339,0.420305612,0.558282896,8
0.685714286,0.257142857,0.175,0.423489095,0.67363491,0.402048539,0.611509436,8
0.714285714,0.214285714,0.155,0.473022513,0.673740314,0.441961637,0.611989215,8
0.45,0.228571429,0.19,0.418719975,0.826238863,0.490985914,0.594697644,8
0.5,0.271428571,0.175,0.445625468,0.869604928,0.415547006,0.534960124,8
0.478571429,0.357142857,0.195,0.500959348,0.710285084,0.582721272,0.582209257,8
0.528571429,0.25,0.175,0.468087175,0.803306316,0.448111356,0.535757841,8
0.635714286,0.342857143,0.195,0.460870505,0.672614269,0.593278754,0.467178506,8
0.528571429,0.292857143,0.2,0.485846847,0.864504538,0.39193531,0.607924484,8
0.635714286,0.257142857,0.165,0.410411573,0.704881981,0.441656325,0.645323391,8
0.428571429,0.357142857,0.175,0.463971456,0.871389935,0.547875869,0.471646626,8
0.478571429,0.271428571,0.165,0.470319591,0.660546226,0.590101509,0.631054476,8
0.5,0.235714286,0.15,0.446822636,0.758372239,0.545742915,0.517546358,8
0.528571429,0.314285714,0.165,0.41573903,0.667175759,0.619448283,0.518363089,8
0.642857143,0.25,0.17,0.484967065,0.788621681,0.485472362,0.61704466,8
0.585714286,0.214285714,0.195,0.520544724,0.746028642,0.425212253,0.537555123,8
0.521428571,0.285714286,0.16,0.426946178,0.704348014,0.503540494,0.578652037,8
0.607142857,0.342857143,0.165,0.461267322,0.695067175,0.479487205,0.480288785,8
0.578571429,0.364285714,0.155,0.418090636,0.680640197,0.558731729,0.555333258,8
0.6,0.357142857,0.165,0.517912719,0.764422296,0.536819403,0.549276357,8
0.571428571,0.285714286,0.185,0.410819217,0.708546895,0.602712283,0.473119541,8
0.542857143,0.35,0.2,0.443884426,0.739254368,0.415509472,0.591950655,8
0.542857143,0.364285714,0.17,0.446743225,0.882286988,0.473750825,0.635572008,8
0.578571429,0.25,0.2,0.486007359,0.775797553,0.454559941,0.554325685,8
0.542857143,0.278571429,0.2,0.478117088,0.819192445,0.50326983,0.533767684,8
0.492857143,0.3,0.175,0.474767242,0.723046582,0.408280856,0.58780847,8
0.585714286,0.25,0.2,0.498925219,0.786790779,0.49186852,0.574503933,8
